document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_2836_CARLSBG_2020,MDA_P007,Unknown,B007,[MDA_P007] CARLSBERG BREWERY MALAYSIA BERHAD [196901000792 (9210-K)] MANAGING DIRECTOR’S MESSAGE AND MANAGEMENT DISCUSSION & ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR THREE STRATEGIC LEVERS STRENGTHEN THE CORE POSITION FOR GROWTH DELIVER VALUE FOR SHAREHOLDERS SAIL’22: Navigating the Storm Our SAIL’2,"[MDA_P007] CARLSBERG BREWERY MALAYSIA BERHAD [196901000792 (9210-K)] MANAGING DIRECTOR’S MESSAGE AND MANAGEMENT DISCUSSION & ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR THREE STRATEGIC LEVERS STRENGTHEN THE CORE POSITION FOR GROWTH DELIVER VALUE FOR SHAREHOLDERS SAIL’22: Navigating the Storm Our SAIL’22 corporate strategy remained firmly in progress during a year that was unprecedented on so many levels. SAIL’22 dates to March 2016, aimed at turning the Carlsberg Group of companies into a successful, professional and attractive brewer in our markets. We define this by delivering sustainable and organic top- and bottom-line growth, being the preferred supplier to our consumers and customers and consistently delivering value for shareholders, employees and society alike. During the crisis, we were further guided by the Carlsberg Group’s COVID-19 leadership triangle introduced at the start of the pandemic that balances between ‘Situational Leadership’, ‘Defend Operating Profit and Cash’ and ‘Prepare for the Rebound’.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P008,Unknown,B008,"[MDA_P008] In 2020, SAIL’22 took on an overarching theme of ‘Navigating the Storm’ in recognition of the Group’s COVID-19 response measures necessary for business continuity and sustainability.","[MDA_P008] In 2020, SAIL’22 took on an overarching theme of ‘Navigating the Storm’ in recognition of the Group’s COVID-19 response measures necessary for business continuity and sustainability.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P009,Unknown,B009,[MDA_P009] Statements from Our Leadership MANAGING DIRECTOR’S MESSAGE AND MANAGEMENT DISCUSSION & ANALYSIS OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES CREATE A WINNING CULTURE DEFEND OUR LICENSE TO OPERATE ‘Grow in Mainstream’ with Carlsberg Danish Pilsner and Carlsberg Smooth Draught ‘Win in Ea,"[MDA_P009] Statements from Our Leadership MANAGING DIRECTOR’S MESSAGE AND MANAGEMENT DISCUSSION & ANALYSIS OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES CREATE A WINNING CULTURE DEFEND OUR LICENSE TO OPERATE ‘Grow in Mainstream’ with Carlsberg Danish Pilsner and Carlsberg Smooth Draught ‘Win in Each Store’ with better in-store execution, a step-up from the previous ‘Win in Store’ ‘Fund the Journey’ by delivering efficiencies in Operating Expenses, Value Management and the Supply Chain ‘Go Big in Premium’ with Kronenbourg 1664 Blanc, Somersby cider, Asahi Super Dry and Connor’s Stout Porter ‘Innovate with Digital’ replacing ‘Build New Revenue Streams’ Achieve ‘Organic Growth in Operating Profit’ Deliver ‘High and Stable Dividend Yield’ for shareholders Amidst all the uncertainties, whether from COVID-19, domestic and global macroeconomics or socio-politics, we remained agile and disciplined in implementing our SAIL’22 priorities, especially on our Fund the Journey initiatives and an ever-increased focus on cost control, embedded in our Malaysia and Singapore operations.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P010,Unknown,B010,"[MDA_P010] To recap, the strategy consists of three levers: Strengthen the Core, Position for Growth and Deliver Value for Shareholders. These three levers are further cascaded down into seven strategic priorities, which form the core of our business model and performance priorities. Underpinning th","[MDA_P010] To recap, the strategy consists of three levers: Strengthen the Core, Position for Growth and Deliver Value for Shareholders. These three levers are further cascaded down into seven strategic priorities, which form the core of our business model and performance priorities. Underpinning the three levers and seven business objectives are the two enablers: Create a Winning Culture and Defend our License to Operate. This strategy remains the bedrock of our operations, having turned the wider Carlsberg group of companies around with visible results over the past five years, and remains in place as we approach 2021.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P011,Unknown,B011,"[MDA_P011] CARLSBERG BREWERY MALAYSIA BERHAD [196901000792 (9210-K)] MANAGING DIRECTOR’S MESSAGE AND MANAGEMENT DISCUSSION & ANALYSIS STRENGTHEN THE CORE GROW IN MAINSTREAM In an unprecedented year where COVID-19 impacted demand and distribution, our mainstream brands of Carlsberg Danish Pilsner and","[MDA_P011] CARLSBERG BREWERY MALAYSIA BERHAD [196901000792 (9210-K)] MANAGING DIRECTOR’S MESSAGE AND MANAGEMENT DISCUSSION & ANALYSIS STRENGTHEN THE CORE GROW IN MAINSTREAM In an unprecedented year where COVID-19 impacted demand and distribution, our mainstream brands of Carlsberg Danish Pilsner and Carlsberg Smooth Draught performance were not spared. Total volume for Malaysia and Singapore operations saw a decline of 20% in 2020 compared to 2019. Brewing and distribution of both our flagship brands were halted for almost two months at the start of MCO in March. The fear of the COVID-19 infection and movement control orders triggered a clear shift in consumer behaviour and consumption trends. Demand in the offtrade sector (supermarkets, hypermarkets, convenience stores and e-commerce) overtook on-trade outlets (bars, restaurants, pubs and entertainment centres) . Nonetheless, we were able to defend our brand equity, thanks to strong campaigns during Chinese New Year (CNY) and success on the field with the Liverpool Champions campaign.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P012,Unknown,B012,"[MDA_P012] We kicked off 2020 in spectacular fashion with our “Double Cheers, Double Winnings” CNY consumer promotion, which ran from 16 Dec 2019 to 9 Feb 2020. Beer lovers won unique and collectible prizes like a limited-edition gigantic threelitre Carlsberg bottle, a 3-in-1 Carlsberg Smart Mini Ba","[MDA_P012] We kicked off 2020 in spectacular fashion with our “Double Cheers, Double Winnings” CNY consumer promotion, which ran from 16 Dec 2019 to 9 Feb 2020. Beer lovers won unique and collectible prizes like a limited-edition gigantic threelitre Carlsberg bottle, a 3-in-1 Carlsberg Smart Mini Bar with built-in fridge, speaker and charger, premium-designed stem glass and many more prizes, showing once again that all good things come in pairs. In June, we celebrated a momentous occasion for all lovers of football and Probably the Best Beer when Liverpool FC, sponsored by Carlsberg since 1992, were crowned champions for the first time in the premiership era with a massive seven games to spare. As an extraordinary tribute to the new champions of England, we in both Malaysia and Singapore celebrated by launching a limited-edition ‘Champions’ packaging across all Carlsberg Danish Pilsner cans and bottles, switching Carlsberg's iconic green colour to Liverpool FC’s equally iconic red, featuring Liverpool FC’s crest, name, and 13 personal signatures of manager Jurgen Klopp and the team’s star players.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P013,Unknown,B013,"[MDA_P013] Carlsberg Smooth Draught was also dressed in the Champions packaging with a mirrored red, white and silver look, complementing the all-red Carlsberg Danish Pilsner Champions packaging as a collectible set. In Malaysia, consumers also won the Liverpool FC Champions Set collector’s box comm","[MDA_P013] Carlsberg Smooth Draught was also dressed in the Champions packaging with a mirrored red, white and silver look, complementing the all-red Carlsberg Danish Pilsner Champions packaging as a collectible set. In Malaysia, consumers also won the Liverpool FC Champions Set collector’s box commemorating Liverpool FC’s Premier League win and were offered a virtual Red Keg, an extension of our Adopt a Keg initiative. It was our biggest campaign of the year, and deservedly so, toasting the longest partnership in English Premier League (EPL) history. July marked a festive period in East Malaysia, where Kaamatan and Gawai are the mostanticipated harvest festivals for both Sabah and Sarawak. In keeping with social distancing guidelines, the festivities were observed by staying safe at home without on-ground celebrations, but instead through a two-month long promotion encouraging fellow Sabahans and Sarawakians to stay stronger for a smoother period ahead with Carlsberg Danish Pilsner and Carlsberg Smooth Draught.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P014,Unknown,B014,"[MDA_P014] In Singapore, we welcomed emerging consumer trends with the launch of new alcohol-free variants under the flagship Carlsberg brand, being the first player in Singapore to launch two alcohol-free variants under a single brand. Our expanded range boasted two new flavours: Carlsberg Alcohol ","[MDA_P014] In Singapore, we welcomed emerging consumer trends with the launch of new alcohol-free variants under the flagship Carlsberg brand, being the first player in Singapore to launch two alcohol-free variants under a single brand. Our expanded range boasted two new flavours: Carlsberg Alcohol Free Pilsner and Carlsberg Alcohol Free Wheat to cater to different taste preferences, containing no more than 0.5 per cent alcohol by volume (ABV). The launch echoes the uptick in alcoholfree brews (AFBs) seen in mature markets in Western Europe and our continuous commitment to research and development in the segment, resulting in two great tasting brews versatile for all occasions, whether during meals, post-workout or wide range of social settings where consumers opt for choices beyond alcoholic beverages. With concerns over social distancing SOPs, we unfortunately had to put on hold what would have been the 27th edition of our Carlsberg Golf Classic, which is normally a fixture on our calendar and a firm favourite of customers, amateur golfers and other stakeholders alike.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P015,Unknown,B015,"[MDA_P015] Statements from Our Leadership MANAGING DIRECTOR’S MESSAGE AND MANAGEMENT DISCUSSION & ANALYSIS In 2020, we enhanced the strategic priority of ‘Win in Store’ to ‘Win in EACH Store’, underscoring our commitment to execute diligently, expand our distribution, build on existing customer succ","[MDA_P015] Statements from Our Leadership MANAGING DIRECTOR’S MESSAGE AND MANAGEMENT DISCUSSION & ANALYSIS In 2020, we enhanced the strategic priority of ‘Win in Store’ to ‘Win in EACH Store’, underscoring our commitment to execute diligently, expand our distribution, build on existing customer successes, achieve targets and provide outstanding customer experience against the Carlsberg Group's global scorecard benchmarks. The social and economic impact of COVID-19 spelled a change in consumption patterns due to the various lockdown and social distancing measures barring patronage to bars, pubs, bistros and restaurants. To respond, we switched our channel focus from the on-trade sector to offtrade sector encompassing e-commerce, convenience stores, mini markets, supermarkets and hypermarkets as home consumption patterns became the new norm. With dine-in restrictions gradually lifted in the second half last year, we witnessed on-trade sales gradually recovering in both Malaysia and Singapore as people felt more confident to leave the house and enjoy dining-out.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P016,Unknown,B016,"[MDA_P016] This was especially evident with higher sales recorded in traditional on-trade outlets like coffee shops and food courts where consumers re-congregated in these larger spaces which were conducive environments to maintain social distancing. But even as restrictions gradually lift, we are s","[MDA_P016] This was especially evident with higher sales recorded in traditional on-trade outlets like coffee shops and food courts where consumers re-congregated in these larger spaces which were conducive environments to maintain social distancing. But even as restrictions gradually lift, we are seeing unabating progress in the off-trade business as more drinkers opted to enjoy drinking in the safety of their homes. Off-trade sales saw a steady uptrend as consumer habits and increased home consumption become the norm. This continues to be the case in Singapore, where our flagship brand Carlsberg continues to retain the coveted No. 1 position in off-trade sales. The new and fast-growing e-commerce sector continues to improve, as digital content consumption and engagement grew beyond the lockdown periods and stay-at-home consumer habits further encouraged online orders and delivery. WIN IN EACH STORE Following a bumpy first-half with the decision to suspend quarterly dividends in favour of protecting our financial position and managed costs, there were signs of recovery in the second half, albeit still being vulnerable to the uncertainties of the still-virulent COVID-19 here and abroad.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P017,Unknown,B017,[MDA_P017] Lower revenue was mitigated by a reduction of marketing costs and streamlining operating expenses. Rationalising marketing spend and repurposing our efforts into digital initiatives in lieu of our usual large-scale campaigns and on-ground consumer activations helped free up additional res,"[MDA_P017] Lower revenue was mitigated by a reduction of marketing costs and streamlining operating expenses. Rationalising marketing spend and repurposing our efforts into digital initiatives in lieu of our usual large-scale campaigns and on-ground consumer activations helped free up additional resources. However, we registered a lower share of profit of RM14.9 million from Lion Brewery (Ceylon) PLC (LBCP), our associate business in Sri Lanka in 2020 compared to a share of profit of RM16.3 million the year earlier, caused primarily by the dampened consumption. Our part-time sales promoters in Malaysia and Singapore stationed at coffee shops, restaurants and food courts were also unfortunately made redundant as the ontrade consumption declined. The savings from this workforce was equivalent to 757 full-time employees. In addition, an amount of RM9.9 million was incurred as restructuring costs. This was a necessary measure to streamline cash flow and help deal with the uncertainties of the pandemic while funding the journey. It readjusted the Group’s cost base and way of working to reflect COVID-19 uncertainties.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P018,Unknown,B018,"[MDA_P018] Our board of directors also stepped up, graciously committing to a 20% cut in their fees for the 2020 financial year, a gesture of solidarity to help us manage through the challenges. With any recovery anticipated to be slow over the next few months because of the lingering effects of COV","[MDA_P018] Our board of directors also stepped up, graciously committing to a 20% cut in their fees for the 2020 financial year, a gesture of solidarity to help us manage through the challenges. With any recovery anticipated to be slow over the next few months because of the lingering effects of COVID-19 and the measures necessary to control them, we have been and will continue to be extremely disciplined in implementing our ‘Fund the Journey’ initiatives. We will continue to optimise our costs aggressively, reallocate our investments to digital campaigns, e-commerce and off-trade while extending various supporting campaigns to our business partners. FUND THE JOURNEY",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P019,Unknown,B019,"[MDA_P019] CARLSBERG BREWERY MALAYSIA BERHAD [196901000792 (9210-K)] MANAGING DIRECTOR’S MESSAGE AND MANAGEMENT DISCUSSION & ANALYSIS POSITION FOR GROWTH We recorded a 17% decline in premium brands covering Kronenbourg 1664 Blanc, Asahi Super Dry, Somersby cider, Connor’s Stout Porter and Brooklyn c","[MDA_P019] CARLSBERG BREWERY MALAYSIA BERHAD [196901000792 (9210-K)] MANAGING DIRECTOR’S MESSAGE AND MANAGEMENT DISCUSSION & ANALYSIS POSITION FOR GROWTH We recorded a 17% decline in premium brands covering Kronenbourg 1664 Blanc, Asahi Super Dry, Somersby cider, Connor’s Stout Porter and Brooklyn craft beer as it was impacted by the closure of on-trade. However, the decline is relatively lower than mainstream as consumers opted for premium brews to reward themselves during these tough times. In May, 1664 Blanc – our strongest performing premium brand in Malaysia – partnered with homegrown street fashion sensation Nerdunit to launch an exclusive streetwear collection to amplify a two-month promotion in off-trade and e-commerce. The 1664 Blanc X Nerdunit collection was launched at a virtual party on 1664 Blanc’s Facebook page, a first for both brands, where 1664 Blanc showcased “sharing good taste with a twist” as a homage to the unique hint of citrus characteristic of the French-style wheat beer and its elegant blue bottle.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P020,Unknown,B020,"[MDA_P020] More than 18,000 fans enjoyed the virtual fashion show catwalk and performances and a post-launch afterparty where viewers won merchandise from the collection as well as exclusive discount codes for 1664 Blanc purchases from Carlsberg Malaysia’s official store on Shopee. Come Christmas, t","[MDA_P020] More than 18,000 fans enjoyed the virtual fashion show catwalk and performances and a post-launch afterparty where viewers won merchandise from the collection as well as exclusive discount codes for 1664 Blanc purchases from Carlsberg Malaysia’s official store on Shopee. Come Christmas, the 1664 Blanc brought cheer to the season with exclusive limitededition Christmas bottles available only in Malaysia, inspired by Christmas GO BIG IN PREMIUM ornaments, for consumers staying home and safe during the third COVID-19 wave in Malaysia. Connor’s Stout Porter – the premium draught stout porter ‘Just Made Right’ – tapped on the growing viewers of online content by launching its ‘Perfect Pour Battle’ virtually in December, aimed at educating, elevating and showcasing the art of pouring a perfect pint of Connor’s with the offer to enjoy Connor’s Happy Hour promotions at participating outlets after. Stout lovers tuned in on Facebook Live to watch Malaysian personalities as they took on the Connor’s Perfect Pour Battle learning about its premium quality ingredients, gentle roasty undertones, and how to pour a perfect pint with a creamy head.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P021,Unknown,B021,"[MDA_P021] Fans viewing the virtual show won exclusive Connor’s bomber jackets and free pints of beer redeemable at participating outlets. Somersby, Malaysia and Singapore’s No. 1 cider brand, expanded its flavour with its first-ever Hard Seltzer range launched in Singapore, a brand-new innovation. ","[MDA_P021] Fans viewing the virtual show won exclusive Connor’s bomber jackets and free pints of beer redeemable at participating outlets. Somersby, Malaysia and Singapore’s No. 1 cider brand, expanded its flavour with its first-ever Hard Seltzer range launched in Singapore, a brand-new innovation. The new beverage range comes in two refreshing fruity flavours – Somersby Hard Seltzer Lime and Somersby Hard Seltzer Mango & Passionfruit – perfect for Singapore’s tropical heat. The launch was the brand’s first foray into hard seltzer worldwide, expanding its offerings in an entirely new product category to appeal to a changing profile of consumers in line with the rising trend of wellness locally. Globally, the product category has garnered a loyal following due to its low sugar and calorie content and a growing demand from fitnessconscious millennials.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P022,Unknown,B022,"[MDA_P022] Statements from Our Leadership MANAGING DIRECTOR’S MESSAGE AND MANAGEMENT DISCUSSION & ANALYSIS Spurred on by the pandemic, we embraced digital at a swift pace, successfully repositioning our brand campaigns for both on- and off-trade in response to the new norms. In Malaysia, we amplifie","[MDA_P022] Statements from Our Leadership MANAGING DIRECTOR’S MESSAGE AND MANAGEMENT DISCUSSION & ANALYSIS Spurred on by the pandemic, we embraced digital at a swift pace, successfully repositioning our brand campaigns for both on- and off-trade in response to the new norms. In Malaysia, we amplified our off-trade activities with consumer promotions while activating all our national campaign and consumer promotions on our e-commerce partners’ platforms Shopee and Lazada, where we established official stores in 2020. We increased our focus on social media engagement to create more traffic to e-commerce platforms, in sampling and via virtual events such as 1664’s ‘Share Good Taste with a Twist’ launch and the Connor’s Perfect Pour Battle. Brand innovations continue to play an important role through packaging, serving and liquid improvement, but with an added digital dimension such as that seen through Adopt a Keg’s novel way of consumer and customer engagement via an online platform.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P023,Unknown,B023,"[MDA_P023] E-Commerce: Strength to strength Digital penetration continues its strong upward trajectory, as more people consume online content and the pendulum continues to shift to online transactions for all manner of goods and services. As such, e-commerce volumes continued to grow strongly from 2","[MDA_P023] E-Commerce: Strength to strength Digital penetration continues its strong upward trajectory, as more people consume online content and the pendulum continues to shift to online transactions for all manner of goods and services. As such, e-commerce volumes continued to grow strongly from 2019 albeit from a modest base. Our digital marketing campaigns drove online shoppers to our freshly established flagship stores on Lazada and Shopee, giving us a strong online presence on two of Malaysia’s most established e-commerce platforms. Beyond that, we ramped up our e-commerce initiatives with online retailers (“e-tailers”) as home consumption increased and shopping habits migrated online. Our colleagues in Carlsberg Singapore began initiatives like the Family & Friends campaign to provide doorstep delivery via simple online orders, delivered by our own in-the-field sales force. Made-for-digital consumer promotions and offers on our flagship stores on Lazada and Shopee and with partners like PotBoy and PandaMart in Malaysia as well as SCommerce, Qoo10, Redmart, Amazon and FoodPanda in Singapore saw a combined e-commerce growth of around 2.5 times in 2020.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P024,Unknown,B024,"[MDA_P024] New Ways of Working with Technology Physical meetings and interstate travel became a thing of the past, overtaken by virtual platforms like Microsoft Teams swiftly implemented via internal training and usage, enabling us to remain productive while staying safely socially distant. We deplo","[MDA_P024] New Ways of Working with Technology Physical meetings and interstate travel became a thing of the past, overtaken by virtual platforms like Microsoft Teams swiftly implemented via internal training and usage, enabling us to remain productive while staying safely socially distant. We deployed a number of digital measures to ensure our people remained in constant contact while management issued frequent, detailed and informative company-wide updates to keep us all abreast of company developments throughout the movement control in Malaysia and circuit breaker in Singapore. This included simple Group-wide chat app updates, productivity suites and e-learning and knowledge sharing and crisis management portals to cater to diverse audiences and business objectives. Our strategic priority of ‘Build New Revenue Streams’, which had a focus on innovation, has been distilled further to ‘Innovate with Digital’ in 2020 in recognition of the growing role digitalisation plays in our commercial efforts. Somersby Hard Seltzer is an alcoholic sparkling water that contains 4.5 per cent alcohol by volume (ABV) content.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2020,MDA_P025,Unknown,B025,"[MDA_P025] Each 330ml serving contains not more than 99 calories and only two grams of carbohydrates, resulting in no heavy aftertaste compared to other alcoholic alternatives. Carlsberg Singapore also welcomed the latest member of its Somersby portfolio with a limited-edition Somersby Watermelon ci","[MDA_P025] Each 330ml serving contains not more than 99 calories and only two grams of carbohydrates, resulting in no heavy aftertaste compared to other alcoholic alternatives. Carlsberg Singapore also welcomed the latest member of its Somersby portfolio with a limited-edition Somersby Watermelon cider launched in June and became the first market in Asia to do so. Due to fantastic consumer response, we ride on its success and have just launched Watermelon variant for consumers in Malaysia in March this year. In Malaysia, the cider brand celebrated Apple Day in October with a special three-day promotion on four-can packs of Somersby Apple, Blackberry or Elderflower Lime, while brightening up stay-at-home drinking occasions with limited-edition Somersby Shooter & Ladder game sets and exclusive Somersby Cocktail Kits with suggested cocktail recipes. Somerita, a fun drinking ritual of a Somersby bottle served upside down over crushed ice, made its return at more than 150 selected bistros and restaurants across Malaysia. INNOVATE WITH DIGITAL",normalize_whitespace;renumber_paragraph,0,,high
