document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_5306_FFB_2023,MDA_P015,Business Review,B016,"[MDA_P016] RISK TREND RISK RATING INCREASE DECREASE STABLE Low Moderate High 9HU\6LJQLȴFDQW Operating in a competitive marketplace and serving customers across different jurisdictions, we are susceptible to significant fluctuations in raw material prices, which can impact our ability to generate pro","[MDA_P016] RISK TREND RISK RATING INCREASE DECREASE STABLE Low Moderate High 9HU\6LJQLȴFDQW Operating in a competitive marketplace and serving customers across different jurisdictions, we are susceptible to significant fluctuations in raw material prices, which can impact our ability to generate profits. • We continuously monitor prices and stock levels of raw materials to pre-emptively mitigate volatility in supply and demand • We strategically optimise our procurement of animal feed, most notably by increasing our use of spent grain as the price of corn grain rose due to the Russia-Ukraine conflict • Central procurement of raw materials helps us optimise our cost base, drive efficiency and achieve greater economies of scale Mitigation Actions Material Matters: Capitals: Link to FLUCTUATIONS IN RAW MATERIAL PRICES As a significant portion of our milk ingredients is sourced from Australia and the majority of our finished goods are sold in Malaysia, any notable fluctuations in the exchange rate between AUD and MYR can adversely affect our profitability.",normalize_whitespace;renumber_paragraph,0,,high
MDA_5306_FFB_2023,MDA_P016,Business Review,B017,[MDA_P017] • We continuously monitor the AUD to MYR exchange rate to facilitate proactive planning • We hedge our exposure to exchange rate fluctuations via forward contracts that lock in the purchase price for certain ingredients that we utilise Mitigation Actions Material Matters: Capitals: Link t,[MDA_P017] • We continuously monitor the AUD to MYR exchange rate to facilitate proactive planning • We hedge our exposure to exchange rate fluctuations via forward contracts that lock in the purchase price for certain ingredients that we utilise Mitigation Actions Material Matters: Capitals: Link to FLUCTUATIONS IN FOREIGN CURRENCY EXCHANGE RATES,normalize_whitespace;renumber_paragraph,0,,high
MDA_5306_FFB_2023,MDA_P017,Business Review,B018,"[MDA_P018] The effective and safe functioning of our farms relies on maintaining a healthy environment for the thousands of cows that inhabit them. Failure to effectively contain any infections may severely deplete our resources and affect product quality and safety. In turn, this can impact our bot","[MDA_P018] The effective and safe functioning of our farms relies on maintaining a healthy environment for the thousands of cows that inhabit them. Failure to effectively contain any infections may severely deplete our resources and affect product quality and safety. In turn, this can impact our bottom line and reputation. • Strict herd biosecurity measures are implemented across all our farms, including adherence to the Good Animal Husbandry Practices (GAHP) manual, which governs our farm practices, and the MyGAP certification, which signifies our upholding of good agricultural practices for livestock • We have appointed a qualified team comprising veterinarians, as well as animal science and husbandry graduates, to oversee such measures and assume primary responsibility for the health of our herd • We administer regular vaccinations on our herd, especially scheduled Foot Mouth Disease (FMD) inoculations Mitigation Actions Material Matters: Capitals: Link to BIOSECURITY In the dynamic dairy and plant-based markets, we face the possibility of new entrants leveraging advanced technology to gain a competitive edge in quality, cost efficiency or increased production capacity.",normalize_whitespace;renumber_paragraph,0,,high
MDA_5306_FFB_2023,MDA_P018,Business Review,B019,"[MDA_P019] This poses a potential risk to our market share. As our business becomes increasingly digitised, cybersecurity also emerges as a critical concern. Our digital production systems and sales channels are vulnerable to cyber-attacks if not properly safeguarded. • Our dedicated IVF unit contin","[MDA_P019] This poses a potential risk to our market share. As our business becomes increasingly digitised, cybersecurity also emerges as a critical concern. Our digital production systems and sales channels are vulnerable to cyber-attacks if not properly safeguarded. • Our dedicated IVF unit continually carries out research and development to achieve cow breeds with a higher productive capacity and resilience to our tropical climate • We continually explore new and improved farm management and production methods in order to enhance product quality and operational efficiency • We invest in improving the efficiency of our processing facilities, introducing new and advanced production lines and improving our existing lines • All staff members are encouraged to attend training courses on cybersecurity and personal data protection • Through collaboration with external experts, we conduct regular IT system health checks and security updates Mitigation Actions Material Matters: Capitals: Link to TECHNOLOGICAL RISK M a n a g e m e n t D i s c u s s i o n & A n a l y s i s Strategic Review Key Risks and Mitigation",normalize_whitespace;renumber_paragraph,0,,high
MDA_5306_FFB_2023,MDA_P019,Business Review,B020,"[MDA_P020] Our material matters are the critical issues that most significantly impact our ability to create value, sustainably. We identify these matters through a comprehensive process of materiality determination, which considers our strategies, risks and valuable input from our stakeholders. Ide","[MDA_P020] Our material matters are the critical issues that most significantly impact our ability to create value, sustainably. We identify these matters through a comprehensive process of materiality determination, which considers our strategies, risks and valuable input from our stakeholders. Identification By leveraging credible external sources and tapping into our collective internal knowledge of the business, we compile a comprehensive list of material topics. This compilation takes into account industry trends, relevant risks and our future growth plans. Assessment Our Board of Directors meticulously assesses each topic, carefully evaluating its significance to both our financial and non-financial performance. Stakeholder Engagement We engage key stakeholders through a survey, presenting the same list of topics and inviting participants to assess the potential impact of each topic in their assessments of Farm Fresh Berhad. Determination Drawing upon the outcomes of the preceding stages, we plot the material topics on to a matrix, allowing us to identify specific matters to form our focus for FY2023.",normalize_whitespace;renumber_paragraph,0,,high
MDA_5306_FFB_2023,MDA_P020,Business Review,B021,[MDA_P021] FARM FRESH MATERIALITY MATRIX The following materiality matrix reflects the outcome of the evaluation conducted by our Board and our stakeholders for each of the material matters. Community Impact Product Quality & Safety Producing Healthy Products Distribution Network Expansion Environme,"[MDA_P021] FARM FRESH MATERIALITY MATRIX The following materiality matrix reflects the outcome of the evaluation conducted by our Board and our stakeholders for each of the material matters. Community Impact Product Quality & Safety Producing Healthy Products Distribution Network Expansion Environmental Stewardship Efficient Farm Management & Production Regional Growth Talent Attraction, Retention & Development Significance to Farm Fresh Berhad Significance to Our Stakeholders Material Matters",normalize_whitespace;renumber_paragraph,0,,high
MDA_5306_FFB_2023,MDA_P021,Business Review,B022,"[MDA_P022] PRODUCT QUALITY & SAFETY Link to: Capitals: Why It Matters Our commitment to producing safe, high-quality products has earned us a robust reputation. Since 2014, we have had zero product recalls due to safety concerns. The consequences of any adverse events would be significant, with pote","[MDA_P022] PRODUCT QUALITY & SAFETY Link to: Capitals: Why It Matters Our commitment to producing safe, high-quality products has earned us a robust reputation. Since 2014, we have had zero product recalls due to safety concerns. The consequences of any adverse events would be significant, with potential impacts on sales, customer loyalty and our future growth initiatives. How We Address It • Ensuring that operations at all our production facilities adhere to GMP and HACCP food safety and quality principles • Observing an established system of checks and controls at each stage of the production process • Carrying out thorough maintenance of existing equipment to maintain optimal functionality Future Plans: • Invest in equipment to progressively upgrade our facilities, especially to equip our upcoming central manufacturing hub Stakeholders: PRODUCING HEALTHY PRODUCTS Link to: Capitals: Why It Matters In an era of increasing consumer health awareness, our reputation as a provider of health-conscious products places us in a favourable position to expand our market share and drive the sustainable growth of our business.",normalize_whitespace;renumber_paragraph,0,,high
MDA_5306_FFB_2023,MDA_P022,Business Review,B023,"[MDA_P023] How We Address It • Delivering the highest standards in health and nutrition across all our products, including by maintaining our proposition of offering products made from fresh milk with no preservatives, artificial colourings and flavourings, or other foreign substances • Offering hea","[MDA_P023] How We Address It • Delivering the highest standards in health and nutrition across all our products, including by maintaining our proposition of offering products made from fresh milk with no preservatives, artificial colourings and flavourings, or other foreign substances • Offering healthy products that meet growing niches in the marketplace, like our kurma milk and A2 organic milk, and to new consumer bases, such as our recently launched pure cow’s milk-based growing up milk and a new, more affordable, line of UHT milk made with a milk powder base • Practising full transparency in our labelling and marketing practices Future Plans: • Continue to invest in developing healthy products that meet the nutritional needs of consumers, including a new growing up milk powder and plant-based yoghurts Stakeholders: M a n a g e m e n t D i s c u s s i o n & A n a l y s i s Strategic Review Material Matters",normalize_whitespace;renumber_paragraph,0,,high
MDA_5306_FFB_2023,MDA_P023,Business Review,B024,"[MDA_P024] EFFICIENT FARM MANAGEMENT & PRODUCTION DISTRIBUTION NETWORK EXPANSION Link to: Link to: Capitals: Capitals: Why It Matters Through ongoing enhancements to our established farm management and production methods, we can consistently deliver products of superior quality while ensuring compet","[MDA_P024] EFFICIENT FARM MANAGEMENT & PRODUCTION DISTRIBUTION NETWORK EXPANSION Link to: Link to: Capitals: Capitals: Why It Matters Through ongoing enhancements to our established farm management and production methods, we can consistently deliver products of superior quality while ensuring competitive pricing, not just within Malaysia but across export markets. Why It Matters We have a strong distribution network in Malaysia – covering urban, suburban and rural areas – that provides us with a key competitive advantage. However, there are untapped regions within the country where we can expand further. In addition, we see potential in replicating our successful home dealer network in Indonesia as we expand regionally.",normalize_whitespace;renumber_paragraph,0,,high
MDA_5306_FFB_2023,MDA_P024,Business Review,B025,"[MDA_P025] How We Address It • Leveraging our “grass-to-glass” business model to unlock greater production cost and supply chain efficiencies • Driving continual improvement in our IVF practices, thereby rapidly developing superior genetics • Enhancing our feeding, biosecurity and milking practices ","[MDA_P025] How We Address It • Leveraging our “grass-to-glass” business model to unlock greater production cost and supply chain efficiencies • Driving continual improvement in our IVF practices, thereby rapidly developing superior genetics • Enhancing our feeding, biosecurity and milking practices to maximise the productive capacity of our dairy herds • Investing in advanced barns and other farm-based technologies to improve animal welfare • Investing in production technologies to produce high quality milk more efficiently How We Address It • Continually enhancing our home dealer incentive plan to improve livelihoods and drive increased sales amongst our network • Actively recruiting new stockists and home dealers to expand our reach in underpenetrated areas of Malaysia • Continuing to nurture relationships with new distributors to grow our presence in large-format and on-trade retail outlets Future Plans: • Continue to improve upon our humane farming practices in line with Certified Humane® standards • Continue to work with tertiary institutions and research firms in developing improved animal health and welfare practices customised for tropical climates • Unlock greater production efficiency through our central manufacturing hub Stakeholders: Stakeholders:",normalize_whitespace;renumber_paragraph,0,,high
MDA_5306_FFB_2023,MDA_P025,Business Review,B026,"[MDA_P026] Material Matters TALENT ATTRACTION, RETENTION & DEVELOPMENT Link to: Capitals: Why It Matters Our experienced team members in dairy farming and production play a crucial role in upholding our commitment to food safety, quality and animal welfare. It is essential for us to retain and enhan","[MDA_P026] Material Matters TALENT ATTRACTION, RETENTION & DEVELOPMENT Link to: Capitals: Why It Matters Our experienced team members in dairy farming and production play a crucial role in upholding our commitment to food safety, quality and animal welfare. It is essential for us to retain and enhance this talented workforce as we introduce new products and enter new markets. How We Address It • Providing competitive remuneration packages to attract new talents and retain our experienced team • Leveraging our Employees’ Share Option Scheme (ESOS), which rewards employee performance and promotes staff retention • Collaborating with local universities to launch internship programmes • Funding the education of students from indigenous communities through the Farm Fresh Scholarship Programme, with the intention of hiring suitable graduates upon completion of their studies Stakeholders: ENVIRONMENTAL STEWARDSHIP Why It Matters As corporate environmental responsibility and climate action increases its sway on consumer preferences and investor decisions, we recognise the need to prioritise these factors in our business practices.",normalize_whitespace;renumber_paragraph,0,,high
MDA_5306_FFB_2023,MDA_P026,Business Review,B027,"[MDA_P027] Further to this, it is our duty to undertake environmental management in ways that minimise the adverse effects of practices on local communities.","[MDA_P027] Further to this, it is our duty to undertake environmental management in ways that minimise the adverse effects of practices on local communities.",normalize_whitespace;renumber_paragraph,0,,high
MDA_5306_FFB_2023,MDA_P027,Business Review,B028,"[MDA_P028] How We Address It • Adopting sustainable farming practices that recycle animal waste for use as a bio-fertiliser, as cow bedding and to irrigate feed pastures • Implementing rainwater harvesting and tube well pumping technologies to reduce municipal water utilisation • Using sustainably s","[MDA_P028] How We Address It • Adopting sustainable farming practices that recycle animal waste for use as a bio-fertiliser, as cow bedding and to irrigate feed pastures • Implementing rainwater harvesting and tube well pumping technologies to reduce municipal water utilisation • Using sustainably sourced, recyclable packaging for selected products • Conducted our first carbon footprint exercise for the calendar year 2020 to gain a full picture of our climate impact, followed up by a second independent carbon footprint inventory for the calendar year 2022 to monitor and assess our progress • Installing 1.7MWp solar energy facilities at our Muadzam Shah and Larkin processing plants to generate renewable energy and reduce our reliance on non-renewable sources • Commencing the construction of our third solar energy project with a capacity of 525.03 kWp at our Taiping processing facility • Commencing the development of a biogas plant at our Muadzam Shah farm, which will contribute to an estimated reduction of 9,800 tonnes of carbon dioxide and 670,000 litres of diesel per annum • Increasing our use of fully recyclable Tetra Pak packaging, which now accounts for 35.5% of our product sales Future Plans: • Install an additional biogas plant at our Taiping farm • Reduce our carbon footprint in line with internally-set Scope 1 and Scope 2 targets • Continue to increase our proportion of products sold in sustainably sourced, recyclable packaging • Explore further renewable energy projects at our farms and processing facilities • Set specific sustainability-linked criteria for supplier evaluation and selection Link to: Capitals: Stakeholders: M a n a g e m e n t D i s c u s s i o n & A n a l y s i s Strategic Review",normalize_whitespace;renumber_paragraph,0,,high
MDA_5306_FFB_2023,MDA_P028,Business Review,B029,"[MDA_P029] COMMUNITY IMPACT Link to: Capitals: Why It Matters As a homegrown Malaysian company, we are deeply committed to uplifting local communities and consider it an integral part of our organisational purpose. With our considerable business presence, we have the unique opportunity to foster job","[MDA_P029] COMMUNITY IMPACT Link to: Capitals: Why It Matters As a homegrown Malaysian company, we are deeply committed to uplifting local communities and consider it an integral part of our organisational purpose. With our considerable business presence, we have the unique opportunity to foster job creation, facilitate skills development and offer entrepreneurship opportunities, especially within rural and underserved communities.",normalize_whitespace;renumber_paragraph,0,,high
